Review,ReviewLower,ReviewClean,Fix Slang,Tokenized,Stopword,Stemmed_Text
"buruk banget sekarang, aku baru aja buka belum ada semenit tiba tiba logout sendiri aja.. pas udh coba login pake captcha muncul notif kesalahan teknis dan sampai sekarang belum bisa login kembali tolong dong pihak X gimana ini solusi nya...","buruk banget sekarang, aku baru aja buka belum ada semenit tiba tiba logout sendiri aja.. pas udh coba login pake captcha muncul notif kesalahan teknis dan sampai sekarang belum bisa login kembali tolong dong pihak x gimana ini solusi nya...",buruk banget sekarang aku baru aja buka belum ada semenit tiba logout sendiri aja pas udh coba login pake captcha muncul notif kesalahan teknis dan sampai sekarang belum bisa login kembali tolong dong pihak x gimana ini solusi nya,buruk banget sekarang aku baru saja buka belum ada semenit tiba logout sendiri saja pas sudah coba login pakai captcha muncul notif kesalahan teknis dan sampai sekarang belum bisa login kembali tolong dong pihak x bagaimana ini solusi nya,"['buruk', 'banget', 'sekarang', 'aku', 'baru', 'saja', 'buka', 'belum', 'ada', 'semenit', 'tiba', 'logout', 'sendiri', 'saja', 'pas', 'sudah', 'coba', 'login', 'pakai', 'captcha', 'muncul', 'notif', 'kesalahan', 'teknis', 'dan', 'sampai', 'sekarang', 'belum', 'bisa', 'login', 'kembali', 'tolong', 'dong', 'pihak', 'x', 'bagaimana', 'ini', 'solusi', 'nya']","['buruk', 'banget', 'buka', 'semenit', 'logout', 'pas', 'coba', 'login', 'pakai', 'captcha', 'muncul', 'notif', 'kesalahan', 'teknis', 'login', 'tolong', 'x', 'solusi']",buruk banget buka menit logout pas coba login pakai captcha muncul notif salah teknis login tolong x solusi
"Udah bagus aplikasinya, tapi pas ada notif dari x, pas diklik malah gak ada. Tolong di update dong, banyakin notifnya, notifnya masa cuman seuprit","udah bagus aplikasinya, tapi pas ada notif dari x, pas diklik malah gak ada. tolong di update dong, banyakin notifnya, notifnya masa cuman seuprit",udah bagus aplikasinya tapi pas ada notif dari x pas diklik malah gak ada tolong di update dong banyakin notifnya masa cuman seuprit,sudah bagus aplikasinya tapi pas ada notif dari x pas diklik bahkan tidak ada tolong di update dong banyakin notifnya masa Cuma seuprit,"['sudah', 'bagus', 'aplikasinya', 'tapi', 'pas', 'ada', 'notif', 'dari', 'x', 'pas', 'diklik', 'bahkan', 'tidak', 'ada', 'tolong', 'di', 'update', 'dong', 'banyakin', 'notifnya', 'masa', 'Cuma', 'seuprit']","['bagus', 'aplikasinya', 'pas', 'notif', 'x', 'pas', 'diklik', 'tolong', 'update', 'banyakin', 'notifnya', 'Cuma', 'seuprit']",bagus aplikasi pas notif x pas klik tolong update banyakin notifnya cuma seuprit
"tolong dong diperbaharui apk nya, padahal jaringan lancar tapi kenapa selalu loading ya pas buka, padahal sebelumnya lancar-lancar aja gak ada drama loading. udah di uninstall trus install lagi tapi tetep aja loading apalagi pas login lama banget loading nya","tolong dong diperbaharui apk nya, padahal jaringan lancar tapi kenapa selalu loading ya pas buka, padahal sebelumnya lancar-lancar aja gak ada drama loading. udah di uninstall trus install lagi tapi tetep aja loading apalagi pas login lama banget loading nya",tolong dong diperbaharui apk nya padahal jaringan lancar tapi kenapa selalu loading ya pas buka padahal sebelumnya lancarlancar aja gak ada drama loading udah di uninstall trus install lagi tapi tetep aja loading apalagi pas login lama banget loading nya,tolong dong diperbaharui apk nya padahal jaringan lancar tapi kenapa selalu loading iya pas buka padahal sebelumnya lancarlancar saja tidak ada drama loading sudah di uninstall terus install lagi tapi tetep saja loading apalagi pas login lama banget loading nya,"['tolong', 'dong', 'diperbaharui', 'apk', 'nya', 'padahal', 'jaringan', 'lancar', 'tapi', 'kenapa', 'selalu', 'loading', 'iya', 'pas', 'buka', 'padahal', 'sebelumnya', 'lancarlancar', 'saja', 'tidak', 'ada', 'drama', 'loading', 'sudah', 'di', 'uninstall', 'terus', 'install', 'lagi', 'tapi', 'tetep', 'saja', 'loading', 'apalagi', 'pas', 'login', 'lama', 'banget', 'loading', 'nya']","['tolong', 'diperbaharui', 'apk', 'jaringan', 'lancar', 'loading', 'pas', 'buka', 'lancarlancar', 'drama', 'loading', 'uninstall', 'install', 'tetep', 'loading', 'pas', 'login', 'banget', 'loading']",tolong baharu apk jaring lancar loading pas buka lancarlancar drama loading uninstall install tetep loading pas login banget loading
"jelek, apk nya gabisa login terus sering bug, makin rusak deh","jelek, apk nya gabisa login terus sering bug, makin rusak deh",jelek apk nya gabisa login terus sering bug makin rusak deh,jelek apk nya tidak bisa login terus sering bug makin rusak deh,"['jelek', 'apk', 'nya', 'tidak', 'bisa', 'login', 'terus', 'sering', 'bug', 'makin', 'rusak', 'deh']","['jelek', 'apk', 'login', 'bug', 'rusak', 'deh']",jelek apk login bug rusak deh
"aneh, post an yang lama yang kita like sebelumnya gabisa keliatan, kalau di scroll ya mentok cuma sampai like terbaru aja. jelek.","aneh, post an yang lama yang kita like sebelumnya gabisa keliatan, kalau di scroll ya mentok cuma sampai like terbaru aja. jelek.",aneh post an yang lama yang kita like sebelumnya gabisa keliatan kalau di scroll ya mentok cuma sampai like terbaru aja jelek,aneh post an yang lama yang kita like sebelumnya tidak bisa kelihatan kalau di scroll iya mentok cuma sampai like terbaru saja jelek,"['aneh', 'post', 'an', 'yang', 'lama', 'yang', 'kita', 'like', 'sebelumnya', 'tidak', 'bisa', 'kelihatan', 'kalau', 'di', 'scroll', 'iya', 'mentok', 'cuma', 'sampai', 'like', 'terbaru', 'saja', 'jelek']","['aneh', 'post', 'like', 'scroll', 'mentok', 'like', 'terbaru', 'jelek']",aneh post like scroll mentok like baru jelek
"Gw gak ngerti lg sm Twitter yg berganti nama jadi X ini. Gw buka akun selalu ditangguhkan padahal 4x gw bikin akun yg baru. Log in selalu begitu.. Banyak bug nya.. Kadang ada tulisannya ""tenang, ini bukan kesalahan anda"". Bukan kesalahan sy knp akun ditangguhkan terus?????? Jadi susah dan gak guna sosmed ini..","gw gak ngerti lg sm twitter yg berganti nama jadi x ini. gw buka akun selalu ditangguhkan padahal 4x gw bikin akun yg baru. log in selalu begitu.. banyak bug nya.. kadang ada tulisannya ""tenang, ini bukan kesalahan anda"". bukan kesalahan sy knp akun ditangguhkan terus?????? jadi susah dan gak guna sosmed ini..",gw gak ngerti lg sm twitter yg berganti nama jadi x ini gw buka akun selalu ditangguhkan padahal x gw bikin akun yg baru log in selalu begitu banyak bug nya kadang ada tulisannya tenang ini bukan kesalahan anda bukan kesalahan sy knp akun ditangguhkan terus jadi susah dan gak guna sosmed ini,saya tidak mengerti lagi sm twitter yang berganti nama jadi x ini saya buka akun selalu ditangguhkan padahal x saya bikin akun yang baru log in selalu begitu banyak bug nya kadang ada tulisannya tenang ini bukan kesalahan anda bukan kesalahan saya kenapa akun ditangguhkan terus jadi susah dan tidak guna sosmed ini,"['saya', 'tidak', 'mengerti', 'lagi', 'sm', 'twitter', 'yang', 'berganti', 'nama', 'jadi', 'x', 'ini', 'saya', 'buka', 'akun', 'selalu', 'ditangguhkan', 'padahal', 'x', 'saya', 'bikin', 'akun', 'yang', 'baru', 'log', 'in', 'selalu', 'begitu', 'banyak', 'bug', 'nya', 'kadang', 'ada', 'tulisannya', 'tenang', 'ini', 'bukan', 'kesalahan', 'anda', 'bukan', 'kesalahan', 'saya', 'kenapa', 'akun', 'ditangguhkan', 'terus', 'jadi', 'susah', 'dan', 'tidak', 'guna', 'sosmed', 'ini']","['mengerti', 'sm', 'twitter', 'berganti', 'nama', 'x', 'buka', 'akun', 'ditangguhkan', 'x', 'bikin', 'akun', 'log', 'bug', 'kadang', 'tulisannya', 'tenang', 'kesalahan', 'kesalahan', 'akun', 'ditangguhkan', 'susah', 'sosmed']",erti sm twitter ganti nama x buka akun tangguh x bikin akun log bug kadang tulis tenang salah salah akun tangguh susah sosmed
Kalau sudah update malah tambah ngeleg padahal wifi lancar!! susah buat nonton kadang-kadang keluar sendiri dari aplikasi! ditingkatkan lagi min!,kalau sudah update malah tambah ngeleg padahal wifi lancar!! susah buat nonton kadang-kadang keluar sendiri dari aplikasi! ditingkatkan lagi min!,kalau sudah update malah tambah ngeleg padahal wifi lancar susah buat nonton kadangkadang keluar sendiri dari aplikasi ditingkatkan lagi min,kalau sudah update bahkan tambah ngeleg padahal wifi lancar susah buat nonton kadangkadang keluar sendiri dari aplikasi ditingkatkan lagi min,"['kalau', 'sudah', 'update', 'bahkan', 'tambah', 'ngeleg', 'padahal', 'wifi', 'lancar', 'susah', 'buat', 'nonton', 'kadangkadang', 'keluar', 'sendiri', 'dari', 'aplikasi', 'ditingkatkan', 'lagi', 'min']","['update', 'ngeleg', 'wifi', 'lancar', 'susah', 'nonton', 'kadangkadang', 'aplikasi', 'ditingkatkan', 'min']",update ngeleg wifi lancar susah nonton kadangkadang aplikasi tingkat min
setelah berubah jadi X kenapa banyak masalah sih. login ke perangkat baru karena ganti hp malah kena penangguhan.. ini akun kedua coba login ulang ada dapet peringatan padahal masih satu perangkat. awas aja klo bermasalah terus saya kasih bintang 1. mo lapor CS bingung kemana lapornya. tolong perbaiki!!!,setelah berubah jadi x kenapa banyak masalah sih. login ke perangkat baru karena ganti hp malah kena penangguhan.. ini akun kedua coba login ulang ada dapet peringatan padahal masih satu perangkat. awas aja klo bermasalah terus saya kasih bintang 1. mo lapor cs bingung kemana lapornya. tolong perbaiki!!!,setelah berubah jadi x kenapa banyak masalah sih login ke perangkat baru karena ganti hp malah kena penangguhan ini akun kedua coba login ulang ada dapet peringatan padahal masih satu perangkat awas aja klo bermasalah terus saya kasih bintang  mo lapor cs bingung kemana lapornya tolong perbaiki,setelah berubah jadi x kenapa banyak masalah sih login ke perangkat baru karena ganti hp bahkan kena penangguhan ini akun kedua coba login ulang ada dapat peringatan padahal masih satu perangkat awas saja kalau bermasalah terus saya kasih bintang mau lapor cs bingung kemana lapornya tolong perbaiki,"['setelah', 'berubah', 'jadi', 'x', 'kenapa', 'banyak', 'masalah', 'sih', 'login', 'ke', 'perangkat', 'baru', 'karena', 'ganti', 'hp', 'bahkan', 'kena', 'penangguhan', 'ini', 'akun', 'kedua', 'coba', 'login', 'ulang', 'ada', 'dapat', 'peringatan', 'padahal', 'masih', 'satu', 'perangkat', 'awas', 'saja', 'kalau', 'bermasalah', 'terus', 'saya', 'kasih', 'bintang', 'mau', 'lapor', 'cs', 'bingung', 'kemana', 'lapornya', 'tolong', 'perbaiki']","['berubah', 'x', 'login', 'perangkat', 'ganti', 'hp', 'kena', 'penangguhan', 'akun', 'coba', 'login', 'ulang', 'peringatan', 'perangkat', 'awas', 'bermasalah', 'kasih', 'bintang', 'lapor', 'cs', 'bingung', 'kemana', 'lapornya', 'tolong', 'perbaiki']",ubah x login perangkat ganti hp kena tangguh akun coba login ulang ingat perangkat awas masalah kasih bintang lapor cs bingung mana lapor tolong baik
"nge stuck di halaman logo, ga bisa kebuka apps nya huhu","nge stuck di halaman logo, ga bisa kebuka apps nya huhu",nge stuck di halaman logo ga bisa kebuka apps nya huhu,nge stuck di halaman logo tidak bisa kebuka apps nya huhu,"['nge', 'stuck', 'di', 'halaman', 'logo', 'tidak', 'bisa', 'kebuka', 'apps', 'nya', 'huhu']","['nge', 'stuck', 'halaman', 'logo', 'kebuka', 'apps', 'huhu']",nge stuck halaman logo buka apps huhu
"di-update malah ga muncul sama sekali postingan orang, buka profil orang juga ga muncul apa-apa wkwkwk gimana ini kok malah menyusahkan 🤣","di-update malah ga muncul sama sekali postingan orang, buka profil orang juga ga muncul apa-apa wkwkwk gimana ini kok malah menyusahkan 🤣",diupdate malah ga muncul sama sekali postingan orang buka profil orang juga ga muncul apaapa wkwkwk gimana ini kok malah menyusahkan,diupdate bahkan tidak muncul sama sekali postingan orang buka profil orang juga tidak muncul apaapa wkwkwk bagaimana ini kok bahkan menyusahkan,"['diupdate', 'bahkan', 'tidak', 'muncul', 'sama', 'sekali', 'postingan', 'orang', 'buka', 'profil', 'orang', 'juga', 'tidak', 'muncul', 'apaapa', 'wkwkwk', 'bagaimana', 'ini', 'kok', 'bahkan', 'menyusahkan']","['diupdate', 'muncul', 'postingan', 'orang', 'buka', 'profil', 'orang', 'muncul', 'apaapa', 'wkwkwk', 'menyusahkan']",diupdate muncul postingan orang buka profil orang muncul apaapa wkwkwk susah
"aplikasinya suka gajelas. tiba-tiba suka log out sendiri, pas mau login lagi malah ada kesalahan teknis katanya. sekarang ini lagi ngalamin yang kedua kali, udah lakuin berbagai cara tetep gabisa. tolong diperbaikin!","aplikasinya suka gajelas. tiba-tiba suka log out sendiri, pas mau login lagi malah ada kesalahan teknis katanya. sekarang ini lagi ngalamin yang kedua kali, udah lakuin berbagai cara tetep gabisa. tolong diperbaikin!",aplikasinya suka gajelas tibatiba suka log out sendiri pas mau login lagi malah ada kesalahan teknis katanya sekarang ini lagi ngalamin yang kedua kali udah lakuin berbagai cara tetep gabisa tolong diperbaikin,aplikasinya suka gajelas tibatiba suka log out sendiri pas mau login lagi bahkan ada kesalahan teknis katanya sekarang ini lagi ngalamin yang kedua kali sudah lakuin berbagai cara tetep tidak bisa tolong diperbaikin,"['aplikasinya', 'suka', 'gajelas', 'tibatiba', 'suka', 'log', 'out', 'sendiri', 'pas', 'mau', 'login', 'lagi', 'bahkan', 'ada', 'kesalahan', 'teknis', 'katanya', 'sekarang', 'ini', 'lagi', 'ngalamin', 'yang', 'kedua', 'kali', 'sudah', 'lakuin', 'berbagai', 'cara', 'tetep', 'tidak', 'bisa', 'tolong', 'diperbaikin']","['aplikasinya', 'suka', 'gajelas', 'tibatiba', 'suka', 'log', 'pas', 'login', 'kesalahan', 'teknis', 'ngalamin', 'kali', 'lakuin', 'tetep', 'tolong', 'diperbaikin']",aplikasi suka gajelas tibatiba suka log pas login salah teknis ngalamin kali lakuin tetep tolong diperbaikin
"gimana sih bentar² kita ga punya salah malah di tangguhkan,terus tiba² dihliangin akun kita padahal kita ga melakukan kesalahan,gimanasi!","gimana sih bentar² kita ga punya salah malah di tangguhkan,terus tiba² dihliangin akun kita padahal kita ga melakukan kesalahan,gimanasi!",gimana sih bentar² kita ga punya salah malah di tangguhkanterus tiba² dihliangin akun kita padahal kita ga melakukan kesalahangimanasi,bagaimana sih bentar² kita tidak punya salah bahkan di tangguhkanterus tiba² dihliangin akun kita padahal kita tidak melakukan kesalahangimanasi,"['bagaimana', 'sih', 'bentar²', 'kita', 'tidak', 'punya', 'salah', 'bahkan', 'di', 'tangguhkanterus', 'tiba²', 'dihliangin', 'akun', 'kita', 'padahal', 'kita', 'tidak', 'melakukan', 'kesalahangimanasi']","['bentar²', 'salah', 'tangguhkanterus', 'tiba²', 'dihliangin', 'akun', 'kesalahangimanasi']",bentar salah tangguhkanterus tiba dihliangin akun kesalahangimanasi
"Semakin hari semakin gak waras aplaki ini, klik video atau foto malah muncul gambar gak karu-karuan dari atas dari bawah. Sori gua gak d update lagi makes. Aplikasi Twitter paling terjelek sedunia. Paraaahhh","semakin hari semakin gak waras aplaki ini, klik video atau foto malah muncul gambar gak karu-karuan dari atas dari bawah. sori gua gak d update lagi makes. aplikasi twitter paling terjelek sedunia. paraaahhh",semakin hari semakin gak waras aplaki ini klik video atau foto malah muncul gambar gak karukaruan dari atas dari bawah sori gua gak d update lagi makes aplikasi twitter paling terjelek sedunia paraahh,semakin hari semakin tidak waras aplaki ini klik video atau foto bahkan muncul gambar tidak karukaruan dari atas dari bawah sori saya tidak di update lagi makes aplikasi twitter paling terjelek sedunia paraahh,"['semakin', 'hari', 'semakin', 'tidak', 'waras', 'aplaki', 'ini', 'klik', 'video', 'atau', 'foto', 'bahkan', 'muncul', 'gambar', 'tidak', 'karukaruan', 'dari', 'atas', 'dari', 'bawah', 'sori', 'saya', 'tidak', 'di', 'update', 'lagi', 'makes', 'aplikasi', 'twitter', 'paling', 'terjelek', 'sedunia', 'paraahh']","['waras', 'aplaki', 'klik', 'video', 'foto', 'muncul', 'gambar', 'karukaruan', 'sori', 'update', 'makes', 'aplikasi', 'twitter', 'terjelek', 'sedunia', 'paraahh']",waras aplaki klik video foto muncul gambar karukaruan sori update makes aplikasi twitter jelek dunia paraahh
"apaan sih sering log out sendiri terus gabisa masuk lagi, dikit"" kesalahan teknis makin gajelas ni apk","apaan sih sering log out sendiri terus gabisa masuk lagi, dikit"" kesalahan teknis makin gajelas ni apk",apaan sih sering log out sendiri terus gabisa masuk lagi dikit kesalahan teknis makin gajelas ni apk,apa sih sering log out sendiri terus tidak bisa masuk lagi dikit kesalahan teknis makin gajelas ini apk,"['apa', 'sih', 'sering', 'log', 'out', 'sendiri', 'terus', 'tidak', 'bisa', 'masuk', 'lagi', 'dikit', 'kesalahan', 'teknis', 'makin', 'gajelas', 'ini', 'apk']","['log', 'masuk', 'dikit', 'kesalahan', 'teknis', 'gajelas', 'apk']",log masuk dikit salah teknis gajelas apk
"aplikasi x seringkali error, kadang² aplikasinya tak merespon lah. bisa juga terkeluar sendiri. sinyal bagus pun tetap tak bisa loading gambar atau video","aplikasi x seringkali error, kadang² aplikasinya tak merespon lah. bisa juga terkeluar sendiri. sinyal bagus pun tetap tak bisa loading gambar atau video",aplikasi x seringkali error kadang² aplikasinya tak merespon lah bisa juga terkeluar sendiri sinyal bagus pun tetap tak bisa loading gambar atau video,aplikasi x seringkali error kadang² aplikasinya tidak merespon lah bisa juga terkeluar sendiri sinyal bagus pun tetap tidak bisa loading gambar atau video,"['aplikasi', 'x', 'seringkali', 'error', 'kadang²', 'aplikasinya', 'tidak', 'merespon', 'lah', 'bisa', 'juga', 'terkeluar', 'sendiri', 'sinyal', 'bagus', 'pun', 'tetap', 'tidak', 'bisa', 'loading', 'gambar', 'atau', 'video']","['aplikasi', 'x', 'seringkali', 'error', 'kadang²', 'aplikasinya', 'merespon', 'terkeluar', 'sinyal', 'bagus', 'loading', 'gambar', 'video']",aplikasi x seringkali error kadang aplikasi merespon keluar sinyal bagus loading gambar video
